pricing_plan_id,app_id,feature
4b842b74-cbd2-4820-a168-3d099f409f5d,16ec0371-a8e9-4a76-98c0-a9dc584b4c56,Detailed Product Descriptions
a13d262e-6e9c-4a23-a100-c22a3f3dff39,16ec0371-a8e9-4a76-98c0-a9dc584b4c56,1000 Reno Tokens
a13d262e-6e9c-4a23-a100-c22a3f3dff39,16ec0371-a8e9-4a76-98c0-a9dc584b4c56,"Titles, Tags, SEO"
a13d262e-6e9c-4a23-a100-c22a3f3dff39,16ec0371-a8e9-4a76-98c0-a9dc584b4c56,Priority Live Chat Support
a13d262e-6e9c-4a23-a100-c22a3f3dff39,16ec0371-a8e9-4a76-98c0-a9dc584b4c56,Comprehensive Product Descriptions
5af9b91a-7872-40f7-9d86-6d352844fc4c,16ec0371-a8e9-4a76-98c0-a9dc584b4c56,2500 Reno Tokens
5af9b91a-7872-40f7-9d86-6d352844fc4c,16ec0371-a8e9-4a76-98c0-a9dc584b4c56,"Titles, Tags, SEO"
5af9b91a-7872-40f7-9d86-6d352844fc4c,16ec0371-a8e9-4a76-98c0-a9dc584b4c56,Priority Live Chat Support
5af9b91a-7872-40f7-9d86-6d352844fc4c,16ec0371-a8e9-4a76-98c0-a9dc584b4c56,Comprehensive Product Descriptions
f4cf1345-a436-4fb6-acb3-5f8c587cebc3,16ec0371-a8e9-4a76-98c0-a9dc584b4c56,Unlimited Reno Tokens
f4cf1345-a436-4fb6-acb3-5f8c587cebc3,16ec0371-a8e9-4a76-98c0-a9dc584b4c56,"Product Titles, Tags, SEO"
f4cf1345-a436-4fb6-acb3-5f8c587cebc3,16ec0371-a8e9-4a76-98c0-a9dc584b4c56,Priority Live Chat Support
f4cf1345-a436-4fb6-acb3-5f8c587cebc3,16ec0371-a8e9-4a76-98c0-a9dc584b4c56,Comprehensive Product Descriptions
ffe1ec74-1965-4033-9171-1da2a420c13c,7981f812-9a3a-419c-9744-1e0632aa6ee8,1 social media account
ffe1ec74-1965-4033-9171-1da2a420c13c,7981f812-9a3a-419c-9744-1e0632aa6ee8,4 content categories
ffe1ec74-1965-4033-9171-1da2a420c13c,7981f812-9a3a-419c-9744-1e0632aa6ee8,5 automated time slots
5013f652-4f3a-4482-b84c-614685a74b5e,7981f812-9a3a-419c-9744-1e0632aa6ee8,5 social media accounts
5013f652-4f3a-4482-b84c-614685a74b5e,7981f812-9a3a-419c-9744-1e0632aa6ee8,4 content categories
5013f652-4f3a-4482-b84c-614685a74b5e,7981f812-9a3a-419c-9744-1e0632aa6ee8,10 automated time slots
a4fe8f5d-5593-444d-a8d2-c9bd056e6f5b,7981f812-9a3a-419c-9744-1e0632aa6ee8,25 social media accounts
a4fe8f5d-5593-444d-a8d2-c9bd056e6f5b,7981f812-9a3a-419c-9744-1e0632aa6ee8,Unlimited categories
a4fe8f5d-5593-444d-a8d2-c9bd056e6f5b,7981f812-9a3a-419c-9744-1e0632aa6ee8,1000 automated time slots
cca22b6f-0b44-4e1e-b979-9915bca96841,7981f812-9a3a-419c-9744-1e0632aa6ee8,5 social media accounts
cca22b6f-0b44-4e1e-b979-9915bca96841,7981f812-9a3a-419c-9744-1e0632aa6ee8,4 content categories
cca22b6f-0b44-4e1e-b979-9915bca96841,7981f812-9a3a-419c-9744-1e0632aa6ee8,10 automated time slots
02c7322c-65e9-46b8-a6d2-f97bf845b54d,b092b285-1aa0-42cc-a0e1-bd5e0f5ebd18,Create or Import/Export Filters
02c7322c-65e9-46b8-a6d2-f97bf845b54d,b092b285-1aa0-42cc-a0e1-bd5e0f5ebd18,Create or Import/Export Categories
02c7322c-65e9-46b8-a6d2-f97bf845b54d,b092b285-1aa0-42cc-a0e1-bd5e0f5ebd18,Create or Import/Export Designs
02c7322c-65e9-46b8-a6d2-f97bf845b54d,b092b285-1aa0-42cc-a0e1-bd5e0f5ebd18,Feature Categories
02c7322c-65e9-46b8-a6d2-f97bf845b54d,b092b285-1aa0-42cc-a0e1-bd5e0f5ebd18,Add Metafields
d8ead49d-2185-4251-a497-b9a8da8acd72,7ed6f019-db58-457a-87e5-291bd30846fc,Complete features.
88ba21fe-ccbd-4eb8-885f-d9d71819fff3,f8db24b4-396e-4216-bc55-ac953ee44ca9,3 Custom Products
88ba21fe-ccbd-4eb8-885f-d9d71819fff3,f8db24b4-396e-4216-bc55-ac953ee44ca9,3 Paid Custom Orders per month
88ba21fe-ccbd-4eb8-885f-d9d71819fff3,f8db24b4-396e-4216-bc55-ac953ee44ca9,256 Mb files storage
88ba21fe-ccbd-4eb8-885f-d9d71819fff3,f8db24b4-396e-4216-bc55-ac953ee44ca9,Standard Support By Email
88ba21fe-ccbd-4eb8-885f-d9d71819fff3,f8db24b4-396e-4216-bc55-ac953ee44ca9,Basic Features
bcc958de-648a-40dd-9434-58e1c4169b03,f8db24b4-396e-4216-bc55-ac953ee44ca9,10 Custom Products
bcc958de-648a-40dd-9434-58e1c4169b03,f8db24b4-396e-4216-bc55-ac953ee44ca9,Unlimited Paid Custom Orders
bcc958de-648a-40dd-9434-58e1c4169b03,f8db24b4-396e-4216-bc55-ac953ee44ca9,256 Mb files storage
bcc958de-648a-40dd-9434-58e1c4169b03,f8db24b4-396e-4216-bc55-ac953ee44ca9,Standard Support By Email
bcc958de-648a-40dd-9434-58e1c4169b03,f8db24b4-396e-4216-bc55-ac953ee44ca9,Basic Features
6cdb7024-8071-4303-b90e-1d02735e51af,f8db24b4-396e-4216-bc55-ac953ee44ca9,15 Custom Products
6cdb7024-8071-4303-b90e-1d02735e51af,f8db24b4-396e-4216-bc55-ac953ee44ca9,Unlimited Paid Custom Orders
6cdb7024-8071-4303-b90e-1d02735e51af,f8db24b4-396e-4216-bc55-ac953ee44ca9,5 GB files storage
6cdb7024-8071-4303-b90e-1d02735e51af,f8db24b4-396e-4216-bc55-ac953ee44ca9,Standard Support By Email
6cdb7024-8071-4303-b90e-1d02735e51af,f8db24b4-396e-4216-bc55-ac953ee44ca9,Basic Features
c96761b9-2f3b-44c4-8c05-1014c1ff7d2b,f8db24b4-396e-4216-bc55-ac953ee44ca9,50 Custom Products
c96761b9-2f3b-44c4-8c05-1014c1ff7d2b,f8db24b4-396e-4216-bc55-ac953ee44ca9,Unlimited Paid Custom Orders
c96761b9-2f3b-44c4-8c05-1014c1ff7d2b,f8db24b4-396e-4216-bc55-ac953ee44ca9,15 GB files storage
c96761b9-2f3b-44c4-8c05-1014c1ff7d2b,f8db24b4-396e-4216-bc55-ac953ee44ca9,Standard Support By Email & Phone
c96761b9-2f3b-44c4-8c05-1014c1ff7d2b,f8db24b4-396e-4216-bc55-ac953ee44ca9,Professional Features
66e5ba5f-edba-4509-921d-c0c981e079dd,b89f61bf-27d3-4d9c-9d56-fa0382c9e659,Save Unlimited Items in the Wishlist
66e5ba5f-edba-4509-921d-c0c981e079dd,b89f61bf-27d3-4d9c-9d56-fa0382c9e659,Share Wishlist via Email
66e5ba5f-edba-4509-921d-c0c981e079dd,b89f61bf-27d3-4d9c-9d56-fa0382c9e659,Get Wishlist and products Reports
66e5ba5f-edba-4509-921d-c0c981e079dd,b89f61bf-27d3-4d9c-9d56-fa0382c9e659,Unlimited Reminder Emails
66e5ba5f-edba-4509-921d-c0c981e079dd,b89f61bf-27d3-4d9c-9d56-fa0382c9e659,Get Revenue report
84cf7880-d3c9-4974-9d9f-6eb7cf65a983,b52b77a5-a6dd-4f70-8536-96ab162b9521,Easily import and map products
84cf7880-d3c9-4974-9d9f-6eb7cf65a983,b52b77a5-a6dd-4f70-8536-96ab162b9521,"Omni-dropship on AliExpress, Temu"
84cf7880-d3c9-4974-9d9f-6eb7cf65a983,b52b77a5-a6dd-4f70-8536-96ab162b9521,Access to trending collection
84cf7880-d3c9-4974-9d9f-6eb7cf65a983,b52b77a5-a6dd-4f70-8536-96ab162b9521,Product's price history
84cf7880-d3c9-4974-9d9f-6eb7cf65a983,b52b77a5-a6dd-4f70-8536-96ab162b9521,Find better suppliers
75da3b9e-3de4-4111-910d-353c2decb8ed,b52b77a5-a6dd-4f70-8536-96ab162b9521,All from FREE plus
75da3b9e-3de4-4111-910d-353c2decb8ed,b52b77a5-a6dd-4f70-8536-96ab162b9521,Bulk product editing & listing
75da3b9e-3de4-4111-910d-353c2decb8ed,b52b77a5-a6dd-4f70-8536-96ab162b9521,AliExpress product tracking
75da3b9e-3de4-4111-910d-353c2decb8ed,b52b77a5-a6dd-4f70-8536-96ab162b9521,Product’s order history
75da3b9e-3de4-4111-910d-353c2decb8ed,b52b77a5-a6dd-4f70-8536-96ab162b9521,Increase product & order process limit
6f94f4aa-8fa2-471a-b091-62a9c9e4cc0f,b52b77a5-a6dd-4f70-8536-96ab162b9521,All from STARTER plus:
6f94f4aa-8fa2-471a-b091-62a9c9e4cc0f,b52b77a5-a6dd-4f70-8536-96ab162b9521,A.I description writing & Image finder
6f94f4aa-8fa2-471a-b091-62a9c9e4cc0f,b52b77a5-a6dd-4f70-8536-96ab162b9521,Bulk image formatting
6f94f4aa-8fa2-471a-b091-62a9c9e4cc0f,b52b77a5-a6dd-4f70-8536-96ab162b9521,High product & orders process limit
6f94f4aa-8fa2-471a-b091-62a9c9e4cc0f,b52b77a5-a6dd-4f70-8536-96ab162b9521,Email & live chat
abfd6a78-720a-4ec9-baf4-fbf979d318a0,b52b77a5-a6dd-4f70-8536-96ab162b9521,All from BASIC plus:
abfd6a78-720a-4ec9-baf4-fbf979d318a0,b52b77a5-a6dd-4f70-8536-96ab162b9521,Auto-set prices based on conditions
abfd6a78-720a-4ec9-baf4-fbf979d318a0,b52b77a5-a6dd-4f70-8536-96ab162b9521,Bulk place orders & import tracking numbers
abfd6a78-720a-4ec9-baf4-fbf979d318a0,b52b77a5-a6dd-4f70-8536-96ab162b9521,Cashback support
abfd6a78-720a-4ec9-baf4-fbf979d318a0,b52b77a5-a6dd-4f70-8536-96ab162b9521,Great product limit
7759777c-b264-4444-adc3-fe5316f85e80,3dafed07-5fa6-4884-9d28-d99aeb9bd094,10 Signed Documents ($1.5 / document post that)
7759777c-b264-4444-adc3-fe5316f85e80,3dafed07-5fa6-4884-9d28-d99aeb9bd094,Unlimited Documents
7759777c-b264-4444-adc3-fe5316f85e80,3dafed07-5fa6-4884-9d28-d99aeb9bd094,Product / Cart Level Signature
7759777c-b264-4444-adc3-fe5316f85e80,3dafed07-5fa6-4884-9d28-d99aeb9bd094,Secure Document Delivery
7759777c-b264-4444-adc3-fe5316f85e80,3dafed07-5fa6-4884-9d28-d99aeb9bd094,No Expiration
d891de3d-7559-4246-8a6c-2a6035d4a372,3dafed07-5fa6-4884-9d28-d99aeb9bd094,Everything from Lite+
d891de3d-7559-4246-8a6c-2a6035d4a372,3dafed07-5fa6-4884-9d28-d99aeb9bd094,40 Signed Documents ($1.25 / document post that)
d891de3d-7559-4246-8a6c-2a6035d4a372,3dafed07-5fa6-4884-9d28-d99aeb9bd094,Unlimited Documents
d891de3d-7559-4246-8a6c-2a6035d4a372,3dafed07-5fa6-4884-9d28-d99aeb9bd094,Free Onboarding Call
d891de3d-7559-4246-8a6c-2a6035d4a372,3dafed07-5fa6-4884-9d28-d99aeb9bd094,Priority Support
87f94a98-00e6-4005-bd2b-dbc54a7e8a9e,3dafed07-5fa6-4884-9d28-d99aeb9bd094,Everything from Pro+
87f94a98-00e6-4005-bd2b-dbc54a7e8a9e,3dafed07-5fa6-4884-9d28-d99aeb9bd094,100 Signed Documents ($1 / document post that)
87f94a98-00e6-4005-bd2b-dbc54a7e8a9e,3dafed07-5fa6-4884-9d28-d99aeb9bd094,Unlimited Documents
87f94a98-00e6-4005-bd2b-dbc54a7e8a9e,3dafed07-5fa6-4884-9d28-d99aeb9bd094,Branding Removal
87f94a98-00e6-4005-bd2b-dbc54a7e8a9e,3dafed07-5fa6-4884-9d28-d99aeb9bd094,Embed Signature Anywhere
70dfad7c-af43-480b-b2db-4acd0d565b76,c7cdee31-5303-47c6-89a6-f8cad0a3a16f,* MagicDash AI-generated dashboard
70dfad7c-af43-480b-b2db-4acd0d565b76,c7cdee31-5303-47c6-89a6-f8cad0a3a16f,* RFM and Audiences
70dfad7c-af43-480b-b2db-4acd0d565b76,c7cdee31-5303-47c6-89a6-f8cad0a3a16f,* Automated insights
70dfad7c-af43-480b-b2db-4acd0d565b76,c7cdee31-5303-47c6-89a6-f8cad0a3a16f,* Daily Slack notifications
70dfad7c-af43-480b-b2db-4acd0d565b76,c7cdee31-5303-47c6-89a6-f8cad0a3a16f,* 100s of metrics
5ce180f5-9040-4a92-98d1-8d42d52ed459,c7cdee31-5303-47c6-89a6-f8cad0a3a16f,The most advanced retention analytics for successful teams looking for self-service no-code analyses
5ea25192-250c-4327-a49e-6dc96f5ff258,c7cdee31-5303-47c6-89a6-f8cad0a3a16f,Everything in Essentials + Google Sheets and OneDrive connectors to bring Peel data analytics into your flow without interruptions
cd054204-4a30-428a-8960-49c6c176eb72,60b675e9-ce70-498c-ae0f-dec4c1f4edac,7 trial days on the first time
cd054204-4a30-428a-8960-49c6c176eb72,60b675e9-ce70-498c-ae0f-dec4c1f4edac,1 FAQ Dynamic Designs
cd054204-4a30-428a-8960-49c6c176eb72,60b675e9-ce70-498c-ae0f-dec4c1f4edac,Up to 10 Creation of FAQs
cd054204-4a30-428a-8960-49c6c176eb72,60b675e9-ce70-498c-ae0f-dec4c1f4edac,Basic Text Integration on Questions
cd054204-4a30-428a-8960-49c6c176eb72,60b675e9-ce70-498c-ae0f-dec4c1f4edac,24/7 Support
4aed8ccf-5d91-4ffd-8718-8dee950cd7ad,60b675e9-ce70-498c-ae0f-dec4c1f4edac,8 Dynamic Designs
4aed8ccf-5d91-4ffd-8718-8dee950cd7ad,60b675e9-ce70-498c-ae0f-dec4c1f4edac,Unlimited Creation of FAQs
4aed8ccf-5d91-4ffd-8718-8dee950cd7ad,60b675e9-ce70-498c-ae0f-dec4c1f4edac,Rich Text on Questions
4aed8ccf-5d91-4ffd-8718-8dee950cd7ad,60b675e9-ce70-498c-ae0f-dec4c1f4edac,1 FAQ Dynamic TAB Design
4aed8ccf-5d91-4ffd-8718-8dee950cd7ad,60b675e9-ce70-498c-ae0f-dec4c1f4edac,Dynamic Questions
4aed8ccf-5d91-4ffd-8718-8dee950cd7ad,60b675e9-ce70-498c-ae0f-dec4c1f4edac,SEO Booster
4aed8ccf-5d91-4ffd-8718-8dee950cd7ad,60b675e9-ce70-498c-ae0f-dec4c1f4edac,24/7 Support
308abb1a-98e8-4fec-b6fe-8d60ba388311,3565e94c-62d2-4ef2-902d-846b0a594982,Unlimited Subscribers
308abb1a-98e8-4fec-b6fe-8d60ba388311,3565e94c-62d2-4ef2-902d-846b0a594982,Forms and Popups
308abb1a-98e8-4fec-b6fe-8d60ba388311,3565e94c-62d2-4ef2-902d-846b0a594982,Landing Pages
308abb1a-98e8-4fec-b6fe-8d60ba388311,3565e94c-62d2-4ef2-902d-846b0a594982,Automated Welcome Email
308abb1a-98e8-4fec-b6fe-8d60ba388311,3565e94c-62d2-4ef2-902d-846b0a594982,Basic Analytics
6535bd55-4d7c-4c94-adbb-42271ca1cdc8,3565e94c-62d2-4ef2-902d-846b0a594982,Unlimited Subscribers
6535bd55-4d7c-4c94-adbb-42271ca1cdc8,3565e94c-62d2-4ef2-902d-846b0a594982,Forms & Popups
6535bd55-4d7c-4c94-adbb-42271ca1cdc8,3565e94c-62d2-4ef2-902d-846b0a594982,Landing Pages
6535bd55-4d7c-4c94-adbb-42271ca1cdc8,3565e94c-62d2-4ef2-902d-846b0a594982,Email Notifications
6535bd55-4d7c-4c94-adbb-42271ca1cdc8,3565e94c-62d2-4ef2-902d-846b0a594982,Analytics
6535bd55-4d7c-4c94-adbb-42271ca1cdc8,3565e94c-62d2-4ef2-902d-846b0a594982,Custom Domains
6535bd55-4d7c-4c94-adbb-42271ca1cdc8,3565e94c-62d2-4ef2-902d-846b0a594982,Premium Templates
6535bd55-4d7c-4c94-adbb-42271ca1cdc8,3565e94c-62d2-4ef2-902d-846b0a594982,Content Gate
175d5617-caed-4ce3-a32b-164bc05dbb60,0c226e49-262e-46e4-aa3f-983dcedc5f29,- Full feature access
175d5617-caed-4ce3-a32b-164bc05dbb60,0c226e49-262e-46e4-aa3f-983dcedc5f29,- Real-time reporting
175d5617-caed-4ce3-a32b-164bc05dbb60,0c226e49-262e-46e4-aa3f-983dcedc5f29,"- Up to 10,000 page views per month"
175d5617-caed-4ce3-a32b-164bc05dbb60,0c226e49-262e-46e4-aa3f-983dcedc5f29,- Basic support
6caff602-e99d-425a-b3dd-bf0888c8ec9b,0c226e49-262e-46e4-aa3f-983dcedc5f29,- Full feature access
6caff602-e99d-425a-b3dd-bf0888c8ec9b,0c226e49-262e-46e4-aa3f-983dcedc5f29,- Real-time reporting
6caff602-e99d-425a-b3dd-bf0888c8ec9b,0c226e49-262e-46e4-aa3f-983dcedc5f29,- Unlimited page views
6caff602-e99d-425a-b3dd-bf0888c8ec9b,0c226e49-262e-46e4-aa3f-983dcedc5f29,- Premium support
71635a0a-f9cd-4257-9609-1e7b54dca783,0c226e49-262e-46e4-aa3f-983dcedc5f29,- Exclusive for Shopify Plus users
71635a0a-f9cd-4257-9609-1e7b54dca783,0c226e49-262e-46e4-aa3f-983dcedc5f29,- Full feature access
71635a0a-f9cd-4257-9609-1e7b54dca783,0c226e49-262e-46e4-aa3f-983dcedc5f29,- Real-time reporting
71635a0a-f9cd-4257-9609-1e7b54dca783,0c226e49-262e-46e4-aa3f-983dcedc5f29,- Unlimited page views
71635a0a-f9cd-4257-9609-1e7b54dca783,0c226e49-262e-46e4-aa3f-983dcedc5f29,- Priority support
dd90419e-c443-42ec-a355-d65d05842c5a,bd75b518-4349-49b7-9ee3-9849cf516001,Free Image Generation
dd90419e-c443-42ec-a355-d65d05842c5a,bd75b518-4349-49b7-9ee3-9849cf516001,HD images
dd90419e-c443-42ec-a355-d65d05842c5a,bd75b518-4349-49b7-9ee3-9849cf516001,Community support
413202d5-e415-454c-97cc-42bc74c0135d,bd75b518-4349-49b7-9ee3-9849cf516001,160 credits /mo
413202d5-e415-454c-97cc-42bc74c0135d,bd75b518-4349-49b7-9ee3-9849cf516001,Full Access
413202d5-e415-454c-97cc-42bc74c0135d,bd75b518-4349-49b7-9ee3-9849cf516001,AI suggestions for image prompts
413202d5-e415-454c-97cc-42bc74c0135d,bd75b518-4349-49b7-9ee3-9849cf516001,HD images
413202d5-e415-454c-97cc-42bc74c0135d,bd75b518-4349-49b7-9ee3-9849cf516001,Community support
bfa5d531-a836-44b9-9acc-7372acd73e4e,bd75b518-4349-49b7-9ee3-9849cf516001,550 credits /mo
bfa5d531-a836-44b9-9acc-7372acd73e4e,bd75b518-4349-49b7-9ee3-9849cf516001,Full Access
bfa5d531-a836-44b9-9acc-7372acd73e4e,bd75b518-4349-49b7-9ee3-9849cf516001,AI suggestions for image prompts
bfa5d531-a836-44b9-9acc-7372acd73e4e,bd75b518-4349-49b7-9ee3-9849cf516001,HD images
bfa5d531-a836-44b9-9acc-7372acd73e4e,bd75b518-4349-49b7-9ee3-9849cf516001,Priority live support
cffe914c-ef70-4fe2-9afd-4d0201a0c6d4,fd14cac9-f49b-45c7-b9c7-c7c7d76a9e61,Basic Request for Quote
cffe914c-ef70-4fe2-9afd-4d0201a0c6d4,fd14cac9-f49b-45c7-b9c7-c7c7d76a9e61,Unlimited Quote requests
cffe914c-ef70-4fe2-9afd-4d0201a0c6d4,fd14cac9-f49b-45c7-b9c7-c7c7d76a9e61,10 Quotes/mo to Draft Order
cffe914c-ef70-4fe2-9afd-4d0201a0c6d4,fd14cac9-f49b-45c7-b9c7-c7c7d76a9e61,Basic Quote form
cffe914c-ef70-4fe2-9afd-4d0201a0c6d4,fd14cac9-f49b-45c7-b9c7-c7c7d76a9e61,Bundle Kit
cffe914c-ef70-4fe2-9afd-4d0201a0c6d4,fd14cac9-f49b-45c7-b9c7-c7c7d76a9e61,Multi-variant order
04f2c28d-c319-4d07-8d4f-83b3a1253808,fd14cac9-f49b-45c7-b9c7-c7c7d76a9e61,All features in FREE
04f2c28d-c319-4d07-8d4f-83b3a1253808,fd14cac9-f49b-45c7-b9c7-c7c7d76a9e61,Advanced Request for Quote
04f2c28d-c319-4d07-8d4f-83b3a1253808,fd14cac9-f49b-45c7-b9c7-c7c7d76a9e61,20 Quotes/mo to Draft Order
04f2c28d-c319-4d07-8d4f-83b3a1253808,fd14cac9-f49b-45c7-b9c7-c7c7d76a9e61,Advanced Quote form
04f2c28d-c319-4d07-8d4f-83b3a1253808,fd14cac9-f49b-45c7-b9c7-c7c7d76a9e61,Quick Order
04f2c28d-c319-4d07-8d4f-83b3a1253808,fd14cac9-f49b-45c7-b9c7-c7c7d76a9e61,Reorder
3fb5f2c6-7df7-45d6-abd6-39a4706bf003,fd14cac9-f49b-45c7-b9c7-c7c7d76a9e61,All features in STARTER
3fb5f2c6-7df7-45d6-abd6-39a4706bf003,fd14cac9-f49b-45c7-b9c7-c7c7d76a9e61,Unlimited Quotes to Draft Order
3fb5f2c6-7df7-45d6-abd6-39a4706bf003,fd14cac9-f49b-45c7-b9c7-c7c7d76a9e61,Quote form upload file max 5MB
3fb5f2c6-7df7-45d6-abd6-39a4706bf003,fd14cac9-f49b-45c7-b9c7-c7c7d76a9e61,Company Account
3fb5f2c6-7df7-45d6-abd6-39a4706bf003,fd14cac9-f49b-45c7-b9c7-c7c7d76a9e61,Basic Net Terms
3fb5f2c6-7df7-45d6-abd6-39a4706bf003,fd14cac9-f49b-45c7-b9c7-c7c7d76a9e61,30 Sales Rep
2f630b2f-d97d-4f87-9de0-6170887d2d5a,fd14cac9-f49b-45c7-b9c7-c7c7d76a9e61,All features in PRO
2f630b2f-d97d-4f87-9de0-6170887d2d5a,fd14cac9-f49b-45c7-b9c7-c7c7d76a9e61,Quote form upload file max 10MB
2f630b2f-d97d-4f87-9de0-6170887d2d5a,fd14cac9-f49b-45c7-b9c7-c7c7d76a9e61,Advanced Net Terms
2f630b2f-d97d-4f87-9de0-6170887d2d5a,fd14cac9-f49b-45c7-b9c7-c7c7d76a9e61,Net Terms form upload file max 10MB
2f630b2f-d97d-4f87-9de0-6170887d2d5a,fd14cac9-f49b-45c7-b9c7-c7c7d76a9e61,Unlimited Sales Rep
2f630b2f-d97d-4f87-9de0-6170887d2d5a,fd14cac9-f49b-45c7-b9c7-c7c7d76a9e61,VIP Support
c1eba2df-eeb4-497e-bea1-da1ef62837e1,546097f7-313c-4f92-b12a-3c24e13b62eb,Unlimited app modules
c1eba2df-eeb4-497e-bea1-da1ef62837e1,546097f7-313c-4f92-b12a-3c24e13b62eb,3 base integrations
c1eba2df-eeb4-497e-bea1-da1ef62837e1,546097f7-313c-4f92-b12a-3c24e13b62eb,Real-time e-comm integration
c1eba2df-eeb4-497e-bea1-da1ef62837e1,546097f7-313c-4f92-b12a-3c24e13b62eb,Multi-page design apps
c1eba2df-eeb4-497e-bea1-da1ef62837e1,546097f7-313c-4f92-b12a-3c24e13b62eb,In-app & push notifications (unlimited)
bc4c56c0-bdab-40ea-bf12-9cdd9fade7a0,546097f7-313c-4f92-b12a-3c24e13b62eb,Gen-AI message copy
bc4c56c0-bdab-40ea-bf12-9cdd9fade7a0,546097f7-313c-4f92-b12a-3c24e13b62eb,Personalised automation
bc4c56c0-bdab-40ea-bf12-9cdd9fade7a0,546097f7-313c-4f92-b12a-3c24e13b62eb,Dedicated design specialist
bc4c56c0-bdab-40ea-bf12-9cdd9fade7a0,546097f7-313c-4f92-b12a-3c24e13b62eb,Email & phone support
334eb029-33ed-4cea-9654-53b909494901,546097f7-313c-4f92-b12a-3c24e13b62eb,Unlimited integrations
334eb029-33ed-4cea-9654-53b909494901,546097f7-313c-4f92-b12a-3c24e13b62eb,Physical store loyalty
334eb029-33ed-4cea-9654-53b909494901,546097f7-313c-4f92-b12a-3c24e13b62eb,Referral and reviews
334eb029-33ed-4cea-9654-53b909494901,546097f7-313c-4f92-b12a-3c24e13b62eb,Unlimited physical store inventory
334eb029-33ed-4cea-9654-53b909494901,546097f7-313c-4f92-b12a-3c24e13b62eb,Mobile native checkout
5d69395b-a942-4192-a00f-17590ec83cf7,a88cd28f-83e7-40cb-9992-a72187a4d530,Access in Google Sheets to Products and Variants for free
9b8c97ae-1e1e-4a54-bb10-8b8266134f4c,a88cd28f-83e7-40cb-9992-a72187a4d530,"In edit, mode, you can edit in Google Sheets:"
9b8c97ae-1e1e-4a54-bb10-8b8266134f4c,a88cd28f-83e7-40cb-9992-a72187a4d530,Products
9b8c97ae-1e1e-4a54-bb10-8b8266134f4c,a88cd28f-83e7-40cb-9992-a72187a4d530,"Variants, Stocks, Prices"
9b8c97ae-1e1e-4a54-bb10-8b8266134f4c,a88cd28f-83e7-40cb-9992-a72187a4d530,You can also access to your Orders and Customers.
a12a5fe0-68ad-4cb7-a72c-78d2daf7f97f,893fc557-0a33-45c8-90d3-5ed3ede5a30d,Includes first 200 orders / month
a12a5fe0-68ad-4cb7-a72c-78d2daf7f97f,893fc557-0a33-45c8-90d3-5ed3ede5a30d,39¢ per additional order
a12a5fe0-68ad-4cb7-a72c-78d2daf7f97f,893fc557-0a33-45c8-90d3-5ed3ede5a30d,"Up to 250,000 Product Variants"
64cdcfda-be2b-4359-8371-8761ee859274,893fc557-0a33-45c8-90d3-5ed3ede5a30d,"Includes first 1,500 orders / month"
64cdcfda-be2b-4359-8371-8761ee859274,893fc557-0a33-45c8-90d3-5ed3ede5a30d,39¢ per additional order
64cdcfda-be2b-4359-8371-8761ee859274,893fc557-0a33-45c8-90d3-5ed3ede5a30d,"Up to 500,000 Product Variants"
1fb4ba1e-b456-4e4d-8744-5eefe6fee452,44523478-d498-48f2-810b-043ff60bef0b,250 ordini al mese
6a8fbbb6-82d1-4abd-ab26-567295e9ecc2,44523478-d498-48f2-810b-043ff60bef0b,700 ordini al mese
502d8a49-7c60-4b4c-9e37-1a21a97d0863,44523478-d498-48f2-810b-043ff60bef0b,Ordini illimitati
aab136cd-2074-4af8-bf16-9c18c1cf6740,6eb9a8f9-0779-46fd-917d-c862c085d3e5,ALL FEATURES
aab136cd-2074-4af8-bf16-9c18c1cf6740,6eb9a8f9-0779-46fd-917d-c862c085d3e5,Unlimited Offers
aab136cd-2074-4af8-bf16-9c18c1cf6740,6eb9a8f9-0779-46fd-917d-c862c085d3e5,AI Smart Offers
aab136cd-2074-4af8-bf16-9c18c1cf6740,6eb9a8f9-0779-46fd-917d-c862c085d3e5,"Product, Cart-Drawer, Post Purchase & Email Upsells"
aab136cd-2074-4af8-bf16-9c18c1cf6740,6eb9a8f9-0779-46fd-917d-c862c085d3e5,Upsells Funnels
aab136cd-2074-4af8-bf16-9c18c1cf6740,6eb9a8f9-0779-46fd-917d-c862c085d3e5,Cross-sells
aab136cd-2074-4af8-bf16-9c18c1cf6740,6eb9a8f9-0779-46fd-917d-c862c085d3e5,Analytics
13d699fe-399a-45c0-816b-f7f0fc292b3b,6eb9a8f9-0779-46fd-917d-c862c085d3e5,ALL previous features including AI SMART UPSELLS
13d699fe-399a-45c0-816b-f7f0fc292b3b,6eb9a8f9-0779-46fd-917d-c862c085d3e5,Up to 200 views or 100/mo shop orders (whichever is higher)
d8b139ba-7b57-4212-bfa5-af9cce591af1,6eb9a8f9-0779-46fd-917d-c862c085d3e5,ALL previous features including AI SMART UPSELLS
d8b139ba-7b57-4212-bfa5-af9cce591af1,6eb9a8f9-0779-46fd-917d-c862c085d3e5,Up to 1K views or 250/mo shop orders (whichever is higher)
c0a5c91f-a7f2-4483-acb9-1e19d3c39e54,6eb9a8f9-0779-46fd-917d-c862c085d3e5,ALL previous features including AI SMART UPSELLS
